"pubmedID","num_inter","n_proteins","methods"
"19167051","115","96","anti tag coimmunoprecipitation"
"19016843","2","3","pull down"
"19285080","1","2","x ray crystallography"
"19057511","2","3","anti bait coimmunoprecipitation"
"19289122","3","4","fluorescence microscopy"
"19131967","1","2","anti bait coimmunoprecipitation,anti tag coimmunoprecipitation,two hybrid"
"19153604","1","2","anti bait coimmunoprecipitation,anti tag coimmunoprecipitation"
"19039328","2","3","anti tag coimmunoprecipitation"
"19039327","3","4","pull down"
"19185337","1","2","anti bait coimmunoprecipitation"
"19249086","3","2","molecular sieving"
"9704006","3","3","two hybrid"
"19098711","5","4","anti tag coimmunoprecipitation"
"19269366","1","2","anti bait coimmunoprecipitation,pull down"
"19327355","5","6","pull down"
"19180116","4","4","anti tag coimmunoprecipitation"
"19197339","6","5","anti bait coimmunoprecipitation"
"19153608","1","2","fluorescence microscopy"
"18692240","3","6","anti bait coimmunoprecipitation,anti tag coimmunoprecipitation"
"17600710","4","5","fluorescence technology"
"18655028","2","3","anti tag coimmunoprecipitation,confocal microscopy,pull down"
"16097032","2","3","blue native page"
"19375531","2","3","anti tag coimmunoprecipitation"
"19303846","2","3","protein kinase assay"
"19358846","2","3","pull down"
"19376115","2","3","anti tag coimmunoprecipitation"
"19303847","1","2","electrophoretic mobility shift assay"
"19303849","12","11","anti bait coimmunoprecipitation"
"15574420","2","3","coimmunoprecipitation"
"19131971","11","8","anti tag coimmunoprecipitation"
"19376117","1","2","anti tag coimmunoprecipitation"
"14596914","1","2","anti bait coimmunoprecipitation"
"10821867","1","2","biochemical,coimmunoprecipitation,phosphatase assay"
"11259588","1","2","biochemical"
"11434923","1","1","biochemical"
"11526512","1","1","biochemical"
"18936167","1","2","biochemical,coimmunoprecipitation,phosphatase assay,pull down"
"12370829","4","5","pull down"
"12475979","3","4","pull down"
"16893970","1","2","biochemical"
"12771128","1","2","biochemical"
"18647389","6","7","peptide array,pull down"
"12482578","3","4","classical fluorescence spectroscopy"
"14550570","1","2","anti tag coimmunoprecipitation"
"12387898","1","2","two hybrid"
"19165146","11","8","pull down"
"10449590","3","4","pull down"
"19447967","58","60","two hybrid pooling approach"
"19427856","1","2","pull down"
"19427857","1","2","anti bait coimmunoprecipitation"
"19427859","1","2","tandem affinity purification"
"19427863","3","3","anti bait coimmunoprecipitation"
"11882361","1","2","anti bait coimmunoprecipitation,phage display"
"19427866","5","5","fluorescence microscopy"
"19159283","13","15","mammalian protein protein interaction trap"
"19343720","42","40","pull down"
"17178840","1","2","anti tag coimmunoprecipitation"
"19549727","699","267","two hybrid array"
"17078930","1","2","isothermal titration calorimetry"
"17094785","4","5","competition binding"
"19769745","2","3","cosedimentation"
"19131965","3","4","anti tag coimmunoprecipitation"
"19523114","8","9","fluorescence microscopy,two hybrid"
"17010654","1","2","x ray crystallography"
"17020880","4","4","anti tag coimmunoprecipitation,x ray crystallography"
"16964398","24","25","peptide array"
"19494114","2","3","anti tag coimmunoprecipitation"
"17112510","1","2","pull down"
"17141806","3","4","classical fluorescence spectroscopy"
"16914641","2","3","fluorescence microscopy"
"17130124","1","2","enzyme linked immunosorbent assay,surface plasmon resonance"
"19345189","3","3","anti bait coimmunoprecipitation"
"17118402","1","1","cosedimentation in solution,fluorescence technology,x ray crystallography"
"18256029","7","8","pull down"
"17161366","3","4","nuclear magnetic resonance"
"19549187","1","1","atomic force microscopy,biophysical,circular dichroism,fluorescence technology,nuclear magnetic resonance"
"17257598","4","5","pull down"
"19343052","8","9","pull down"
"16982329","9","7","anti bait coimmunoprecipitation"
"19481544","2","3","pull down,two hybrid"
"17038317","5","5","anti bait coimmunoprecipitation"
"19197236","2","3","fluorescence microscopy"
"16520382","3","4","anti bait coimmunoprecipitation"
"16782902","6","5","anti tag coimmunoprecipitation"
"16839418","1","2","pull down"
"16318909","8","9","pull down"
"16752908","4","5","nuclear magnetic resonance"
"19379695","4","5","anti bait coimmunoprecipitation,anti tag coimmunoprecipitation"
"16472662","1","1","protein kinase assay"
"19410543","26","14","pull down"
"19583777","2","3","anti tag coimmunoprecipitation"
"19410544","20","18","tandem affinity purification"
"19508870","1","2","anti bait coimmunoprecipitation,biophysical,pull down"
"19583775","1","2","affinity technology"
"16551695","1","2","anti bait coimmunoprecipitation,pull down"
"16912232","1","2","isothermal titration calorimetry"
"16492808","3","3","pull down"
"16636290","18","18","enzyme linked immunosorbent assay"
"16741966","2","3","pull down"
"19060904","232","225","two hybrid array,two hybrid pooling approach"
"16483316","5","5","anti tag coimmunoprecipitation"
"16525023","1","2","anti bait coimmunoprecipitation"
"16787945","3","3","anti tag coimmunoprecipitation"
"19410545","8","9","anti tag coimmunoprecipitation"
"19524571","1","2","two hybrid"
"19527717","3","4","protein kinase assay"
"19527721","1","2","anti bait coimmunoprecipitation,pull down"
"16460309","1","2","pull down"
"16461356","1","2","surface plasmon resonance"
"19410547","11","8","anti bait coimmunoprecipitation"
"16325581","5","5","anti bait coimmunoprecipitation"
"16397227","3","3","protein three hybrid"
"16256071","3","4","anti bait coimmunoprecipitation,pull down"
"16260042","1","2","anti bait coimmunoprecipitation,peptide array"
"19555689","6","7","pull down"
"16297854","2","3","anti bait coimmunoprecipitation"
"16336193","4","5","two hybrid"
"19427028","21","14","anti bait coimmunoprecipitation"
"19446321","9","6","anti bait coimmunoprecipitation"
"16099425","2","3","pull down"
"16107303","3","4","pull down"
"16115884","2","3","surface plasmon resonance"
"16407834","4","4","anti bait coimmunoprecipitation"
"19664057","1","2","cross linking study,surface plasmon resonance"
"16101281","1","2","classical fluorescence spectroscopy,nuclear magnetic resonance"
"9346925","4","5","two hybrid"
"19664054","1","1","molecular sieving"
"16234328","2","3","pull down"
"16443220","3","3","pull down"
"16125169","1","2","pull down,two hybrid"
"17352427","3","4","bimolecular fluorescence complementation"
"17382318","1","2","anti tag coimmunoprecipitation"
"17617578","6","7","filamentous phage display"
"17395426","1","2","anti tag coimmunoprecipitation"
"9890970","1","2","pull down"
"19294487","1","2","anti bait coimmunoprecipitation,anti tag coimmunoprecipitation"
"19595997","3","4","anti bait coimmunoprecipitation"
"20368287","24","30","pull down"
"19596003","2","3","pull down"
"19323566","1","2","isothermal titration calorimetry"
"11741929","6","7","pull down"
"19111555","1","2","nuclear magnetic resonance"
"19268472","2","3","isothermal titration calorimetry"
"19290556","2","3","classical fluorescence spectroscopy"
"19407830","3","4","pull down"
"19465887","3","4","anti tag coimmunoprecipitation"
"19487689","4","3","anti tag coimmunoprecipitation"
"19498462","1","1","dynamic light scattering,x ray crystallography"
"19525919","2","2","x ray crystallography"
"18644376","1","2","isothermal titration calorimetry,nuclear magnetic resonance"
"18680311","2","3","nuclear magnetic resonance"
"18596030","2","3","surface plasmon resonance"
"19460367","2","3","anti bait coimmunoprecipitation,pull down"
"19619542","1","2","anti bait coimmunoprecipitation,pull down"
"19619546","1","2","anti bait coimmunoprecipitation"
"19490896","87","37","anti tag coimmunoprecipitation"
"19470755","1","2","anti bait coimmunoprecipitation,anti tag coimmunoprecipitation"
"19498464","31","24","anti tag coimmunoprecipitation"
"19619545","2","3","anti bait coimmunoprecipitation"
"19424295","2","3","protein kinase assay"
"19444310","8","5","anti bait coimmunoprecipitation"
"19444311","1","2","anti tag coimmunoprecipitation"
"19622356","2","3","anti tag coimmunoprecipitation"
"19674106","4","4","pull down"
"19234221","5","4","pull down"
"19490898","3","3","blue native page,cross linking study,two hybrid"
"19390532","2","3","anti bait coimmunoprecipitation"
"19631645","1","2","anti tag coimmunoprecipitation,pull down"
"19494828","1","2","molecular sieving"
"19214193","32","31","biochemical"
"19264842","2","3","pull down"
"19524512","4","4","anti bait coimmunoprecipitation"
"19524513","8","6","anti bait coimmunoprecipitation"
"19464300","1","2","peptide array"
"19197237","3","4","peptide array"
"19214191","11","9","anti bait coimmunoprecipitation"
"19323535","2","3","atomic force microscopy"
"19439179","1","2","anti bait coimmunoprecipitation"
"19102630","4","4","two hybrid"
"19118547","2","3","anti tag coimmunoprecipitation"
"19129478","1","2","pull down"
"18650932","1","2","anti bait coimmunoprecipitation,protein kinase assay"
"19151751","1","2","anti bait coimmunoprecipitation,pull down"
"19563760","1","1","light scattering,protein kinase assay,x ray crystallography"
"19647741","1","2","comigration in non denaturing gel electrophoresis,cross linking study,molecular sieving"
"19596235","234","214","anti tag coimmunoprecipitation"
"18955169","1","2","enzyme linked immunosorbent assay"
"18959745","1","1","pull down"
"18977201","1","2","pull down"
"19665027","1","2","anti tag coimmunoprecipitation"
"19712109","2","3","protease assay"
"19242489","1","2","fluorescence technology"
"19262564","5","5","fluorescence microscopy"
"19262567","12","11","anti bait coimmunoprecipitation"
"17891140","1","2","anti tag coimmunoprecipitation"
"19725871","1","2","pull down"
"19725879","2","3","anti tag coimmunoprecipitation"
"18448430","4","4","peptide array"
"19596236","9","7","anti tag coimmunoprecipitation"
"18539162","2","3","nuclear magnetic resonance,pull down"
"19557002","12","7","anti tag coimmunoprecipitation"
"19575010","1","2","anti tag coimmunoprecipitation"
"19557001","5","6","anti tag coimmunoprecipitation"
"19683529","4","4","anti tag coimmunoprecipitation"
"19543227","3","3","pull down"
"19590578","2","3","anti tag coimmunoprecipitation"
"19632184","5","6","pull down"
"19740107","7","8","far western blotting"
"19632185","3","4","anti bait coimmunoprecipitation"
"19665976","1","2","anti tag coimmunoprecipitation"
"19758344","2","3","competition binding"
"19754881","1","1","fluorescence technology"
"19279667","1","2","tandem affinity purification"
"19322194","1","2","nuclear magnetic resonance,protease assay,x ray crystallography"
"10673326","1","2","light microscopy"
"16554819","1","2","pull down"
"16384638","1","2","enzyme linked immunosorbent assay,phage display"
"11756426","2","2","anti bait coimmunoprecipitation"
"16374483","1","2","anti bait coimmunoprecipitation"
"15983050","1","2","anti bait coimmunoprecipitation"
"14983046","3","4","pull down"
"11350084","1","2","pull down,two hybrid"
"15896298","2","3","comigration in non denaturing gel electrophoresis,pull down"
"10531052","1","2","fluorescence microscopy,protease assay"
"10567208","1","2","enzyme linked immunosorbent assay"
"16492752","1","1","comigration in non denaturing gel electrophoresis"
"9774383","1","2","protease assay"
"12878203","11","11","protease assay"
"16849325","1","2","protease assay"
"19796170","1","2","pull down"
"19804412","2","3","surface plasmon resonance"
"12408816","3","3","anti tag coimmunoprecipitation"
"19609323","1","2","anti bait coimmunoprecipitation,fluorescence technology,pull down,x ray crystallography"
"19633697","2","3","anti bait coimmunoprecipitation,pull down"
"19662078","1","2","x ray crystallography"
"19751731","1","2","anti bait coimmunoprecipitation,anti tag coimmunoprecipitation"
"19755121","1","2","protein kinase assay"
"1495999","3","3","saturation binding"
"1694173","7","6","solid phase assay"
"1918072","1","2","coimmunoprecipitation"
"2649503","2","3","cross linking study"
"19782076","6","5","peptide array"
"19782077","1","2","enzymatic study"
"7523381","2","3","anti bait coimmunoprecipitation"
"19322197","1","2","anti bait coimmunoprecipitation,pull down"
"19322201","1","2","anti tag coimmunoprecipitation"
"19339993","2","2","anti bait coimmunoprecipitation,cross linking study,molecular sieving"
"19860830","1","2","pull down"
"19242490","4","5","anti bait coimmunoprecipitation"
"19262565","2","3","methyltransferase assay"
"19279666","3","4","fluorescence microscopy"
"19300440","1","1","x ray crystallography"
"7527811","2","2","comigration in non denaturing gel electrophoresis"
"19229290","1","2","anti bait coimmunoprecipitation"
"19229295","4","5","surface plasmon resonance"
"19229298","1","2","anti bait coimmunoprecipitation"
"19214185","18","14","chromatography technology"
"19800331","1","2","peptide array"
"7537265","5","6","pull down"
"19909340","1","2","anti bait coimmunoprecipitation"
"7541045","3","4","two hybrid"
"7592647","1","2","anti bait coimmunoprecipitation,pull down"
"19369943","1","2","anti tag coimmunoprecipitation"
"19387490","3","4","anti bait coimmunoprecipitation,anti tag coimmunoprecipitation"
"19833129","2","3","protein kinase assay"
"7592681","3","3","cosedimentation in solution"
"19360002","3","3","anti bait coimmunoprecipitation,anti tag coimmunoprecipitation,molecular sieving,pull down"
"19819239","4","4","pull down"
"19037258","1","2","fluorescence microscopy"
"19037259","2","3","two hybrid"
"7644510","7","5","anti bait coimmunoprecipitation"
"7664264","1","2","pull down"
"19822147","1","1","zymography"
"19895577","1","2","enzymatic study"
"19373254","12","12","enzymatic study"
"19270716","7","8","pull down"
"19387494","2","2","anti tag coimmunoprecipitation"
"19424179","2","3","anti bait coimmunoprecipitation"
"19305391","1","2","pull down"
"19703393","19","12","anti bait coimmunoprecipitation"
"19909339","3","4","peptide array"
"19703396","2","3","enzymatic study"
"19424180","3","4","anti tag coimmunoprecipitation,fluorescence microscopy"
"19521340","3","3","anti bait coimmunoprecipitation"
"19536138","1","2","surface plasmon resonance"
"19745841","1","2","anti bait coimmunoprecipitation"
"19804756","1","2","isothermal titration calorimetry"
"19857493","1","2","anti bait coimmunoprecipitation"
"19804757","1","2","affinity chromatography technology"
"19713960","4","5","pull down"
"19745842","2","3","anti bait coimmunoprecipitation"
"19861125","1","1","comigration in non denaturing gel electrophoresis"
"18971944","5","6","anti tag coimmunoprecipitation"
