"pvalue","num_inter","n_proteins","xmin","alpha","ntail","pubmedIDs"
"0.61","62762","10162","42","2.54362495009844","476","10085298,10852826,11163245,11279102,11509230,11546873,11585930,12032305,12522145,12609980,12614612,12615911,12665583,12676926,12724401,14523017,14638676,14657022,14968112,15174051,15960975,16159877,16230350,16253997,16484223,16582099,17148452,17361185,17403899,18632619,18729074,18805092,18850631,19156129,19168127,19214193,19369418,19690564,19692572,19738201,19766566,20085707,20308539,20618440,20808282,20936779,20972456,21145461,21177249,21252943,21255825,21757351,22100920,22453919,22466964,22558309,22658674,22939624,23091066,23201271,23455922,23602568,24189400,24337577,24344204,24457600,24510904,24728074,24976009,25123934,25260751,25281560,25332235,25702638,25752541,25959826,25963833,26186194,26382858,27086506,27153538,27173435,27472814,27637333,27693506,27705803,27986371,28215707,28977666,29021621,29128334,29507755,29721183,29867216,30824926,32707033,32960270,8641358,9159119,9452425"
"0.01","53968","9836","15","2.22917127812347","1541","10092678,10545207,10790433,10852826,10882111,11546873,11893732,11940657,12234937,12242293,12577067,12615911,14638676,14657022,15207703,15989967,16159877,16263121,16510448,16893902,16964240,16990800,17178841,17215244,17289999,17461779,17540176,17588522,17716973,18723680,18805092,19193609,19214193,19470757,19549727,19692572,19953087,20085707,20098423,20133760,20332121,20431927,20531386,20808282,21113135,21123453,21888893,22094255,22558309,22751105,23292512,23463506,23572552,23658844,23752268,23975195,24255178,24457600,24584437,24658140,24728074,24947832,25281560,25402006,25502805,25582440,25609649,25910212,25940091,25959826,26297806,26389662,26527279,26593974,26816005,26972000,27152988,27229929,27472814,27609421,28190768,28628118,29053956,29104064,29656893,29845934,29997244,30021884,30833792,31617661,31694235,31980649,32203420,32814053,33436498,8654373,9417867,9624153,9852078,unassigned3314"
"0.18","102433","12384","38","2.96768172491078","1185","10092678,10790433,10862698,11585930,12192000,12376572,12411495,12577067,12609980,12614612,12615911,14580349,14968112,15231747,15231748,15383276,15616580,15960975,16273093,16620772,16622419,16990800,17141982,17174955,17289999,17403899,17716973,17719543,18157088,18255255,19156129,19380743,19622774,19690564,19995937,20016603,20186120,20332121,20368287,20399188,20508642,20711169,20811636,20930030,20972456,21078624,21081503,21113135,21177249,21382349,21757351,22100920,22407294,22446626,22466964,22863883,22990118,23084401,23091066,23160376,23349634,23443559,23455922,23464991,23658844,23770852,24255178,24337577,24457600,24654937,24711643,24728074,24981860,25027693,25123934,25515538,25670202,25702638,25900982,25944111,25959826,26186194,26686862,27107012,27193682,27432908,27505670,27545878,27637333,27705803,28514442,28515276,28611094,29128334,29467281,30833792,34799561,9169421,9624153,9687515"
"0.42","30744","8483","13","2.28424633665863","845","10220385,10545207,10790433,10827173,11564863,12032298,12242293,12376572,12453419,12609980,12615911,12668731,14580349,14636569,14968112,15175163,15231747,15383276,15576338,15616580,15960975,16115810,16273093,16620772,17101133,17215244,17235358,17361185,17588522,17719543,17932509,18029035,18157088,18765789,19167051,19214193,19596235,19622774,19690564,19995937,20080579,20085707,20332121,20508642,20562864,20603015,20808282,20811636,21078624,21177249,21255825,21575865,21642987,21965653,22402981,22658674,22751105,23022380,23275563,23414517,23444366,23602572,23752268,24315095,24344204,24366813,24463511,24711643,25011449,25036637,25260751,25402006,25604459,25959826,26382858,26514267,26655834,26686862,26816005,26841866,26972000,27229929,27432908,27565346,27609421,29021621,29100370,29128334,29511261,29643511,29721183,29845934,29911972,30021884,31617661,33436498,8652557,9159119,9242638,9660939"
"0","107261","13110","44","2.9632046855271","1012","10608806,11509230,11546873,11745344,12234937,12242293,12376572,12522145,12577067,14636569,15084259,15190072,15561718,16230350,16273093,16541103,16582099,16949367,16964240,16990800,17174955,17289999,17785442,17932509,18157088,18632619,18723680,18805092,18850631,19172752,19549727,19615732,19622774,20186120,20195357,20531386,20562864,20603015,20603019,20811636,21145461,21177249,21199919,21525244,22119785,22402981,22407294,22441691,22939624,22939629,23160376,23275563,23444366,23455924,23752268,23770852,23954414,24189400,24255178,24396066,24584437,24658140,24811749,24976009,25332235,25517094,25582440,25944111,25959826,25963833,26344197,26355680,26389662,26748699,27505670,27626385,28190768,28514442,28515276,28533407,29100370,29104064,29128334,29513927,29774127,29985131,29997244,30824926,31617661,31694235,32761762,34316702,8641358,9169421,9242638,9472029,9660939,9751720,unassigned3273,unassigned5"
"0.34","42024","8258","16","2.36105108676387","1210","10069390,10220385,10329441,10747088,11359773,11546873,12242293,12376572,12609980,12614612,12615911,15102850,15989967,16159877,16230350,16469706,16893902,17079684,17215244,17361185,17426036,17716973,17719543,17785442,18029035,18255255,18330356,18805092,19168127,19172752,19380743,19549727,19596686,19597476,19688755,19690564,19953087,20085707,20098423,20195357,20504901,20562864,20614026,20921139,21145461,21163940,21255825,21314817,21555454,21674799,21888893,21965653,21988832,22453919,22558309,22751105,22889411,22939624,23022380,23275563,23349634,23444366,23463506,24189400,24315095,24337577,24344204,24811749,24947832,24981860,25123934,25324306,25402006,25582440,25604459,26687479,26906416,27086506,27152988,27193682,27432908,27986371,28533407,29104064,29128334,29251827,29426014,29467281,29636472,29997244,30824926,30833792,31548606,33436498,90000000,9242638,9624153,9751720,unassigned1312,unassigned3314"
"0.64","54513","7563","86","3.16349107294563","202","10069390,10329441,10373544,10608806,11163245,12032298,12577067,12665583,15102850,15231748,16374509,16510448,16541103,16923123,16949367,17043677,17079684,17101133,17148452,17274640,17361185,17620599,17716973,18000879,18029035,18723680,19156129,19172752,19369418,19380743,19596686,19995937,20467437,20504901,20562864,20711169,20936779,21113135,21199919,21382349,21575865,21642987,21757351,22094255,22119785,22863883,22939629,23414517,23752268,23956175,24189400,24412244,24606901,24658140,24947832,24976009,25582440,25665578,25702638,25900982,25959826,26355680,26382858,26508657,26514267,26527279,26638075,26686862,26841866,26906416,26972000,27086506,27113764,27152988,27291054,27505670,27626385,27684187,28215707,28420882,28533407,29426014,29467281,29636472,29643511,29997244,30194290,30824926,31548606,31617661,32761762,8641358,8654373,9115257,9242638,9452425,9472029,9660939,9852078,unassigned3314"
"0","49145","8086","36","2.78733075287631","617","10085298,10373544,10747088,10790433,11509230,11585930,12032298,12192000,12242293,12376572,12614612,14580349,15047060,15096576,15161933,15383276,15989967,16510448,16923123,16964240,17101133,17255935,17274640,17314511,17353931,17932509,18330356,18632619,18723680,18729074,18765789,19168127,19193609,19369418,19377461,19380743,19596686,19690564,20080579,20098423,20562864,20603015,20711169,21163940,21252943,21525244,21888893,22453275,22466964,22623428,22658674,22751105,22990118,23084401,23160376,23414517,23455924,23463506,23602568,23770852,23956175,24366813,24412244,24584437,24947832,25011449,25670202,25684205,25702638,25752541,25900982,25940091,25963833,26167880,26344197,26355680,27152988,27229929,27432908,27565346,27637333,27705803,29021621,29100370,29104064,29467281,29511261,29721183,29985131,30824926,32203420,33436498,34316702,7739537,8657117,9115257,9242638,9660939,9687515,unassigned1312"
"0.41","129924","13625","69","3.18637536174254","619","11359773,11839770,11940657,12453419,12577067,14636569,14638676,14743216,15047060,15174051,15324660,15576338,16469706,16990800,17000644,17043677,17215244,17255935,17289999,17426036,17474147,17620599,17719543,17932509,18255255,18654987,18723680,19377461,19596235,19688755,19766566,19920073,20467437,20504901,20711169,20930030,21163940,21888893,21988832,22100920,22441691,22453275,22558309,22658674,23414517,23572552,23623729,24337577,24463511,24728074,24947832,25036637,25123934,25281560,25332235,25402006,25604459,25670202,25756610,26344197,26389662,26593974,26638075,26655834,26687479,26748699,26841866,26972000,27173435,27193682,27472814,27626385,27637333,27880917,28215707,28420882,28514442,28515276,28628118,29021621,29053956,29104064,29251827,30108113,30194290,30824926,31391242,32814053,32960270,34799561,7739537,8652557,8895581,9115257,9159119,9242638,9325248,9624153,unassigned3314,unassigned5"
"0.37","34787","7888","13","2.2702687301606","1024","11279102,11585930,11893732,12192000,12411495,12453419,12668731,12676926,14532007,14638676,14743216,15096576,15161933,15324660,15989967,16159877,16713569,16893902,17000644,17079684,17148452,17178841,17289999,17314511,17474147,17620599,18029035,18157088,18632619,19214193,19470757,19622774,19688755,19738201,19995937,20016603,20186120,20195357,20808282,20930030,20936779,21078624,21123453,21177249,21314817,21555454,21757351,21888893,22195966,22337587,22365833,22402981,22453275,22453919,22466964,22990118,23091066,23292512,23349634,23444366,23658844,23975195,24337577,24396066,24728074,24811749,25515538,25517094,25702638,25944111,26167880,26355680,26382858,26508657,26687479,26972000,27086506,27152988,27153538,27432908,27565346,27637333,27705803,28611094,28628118,29507755,29568061,29656893,29721183,30824926,31617661,31694235,32203420,7739537,8654373,8657117,8895581,9325248,9417867,9452425"
"0.27","121814","13044","84","3.19553108930715","407","10069390,10329441,11163245,11509230,11839770,12032298,12453419,12577067,12609980,12665583,14523017,15047060,15175163,15383276,15488952,15616580,15983046,16230350,16263121,16510448,16713569,17274640,17314511,18157088,18330356,18632619,19168127,19380743,19447967,19596235,19690564,19953087,20133760,20562864,20959446,21081503,21163940,21255825,21525244,21642987,21653829,21888893,22195966,22365833,22466964,22558309,22623428,22889411,22939629,23091066,23160376,23455922,23463506,23464991,23770852,24315095,24366813,24396066,24584437,24606901,24728074,24835590,24981860,25027693,25260751,25281560,25684205,25702638,25959826,26514267,26593974,26686862,26748699,26816005,27086506,27432908,27545878,27609421,27705803,28215707,28420882,28514442,28628118,28977470,28977666,29251827,29426014,29467281,29568061,29643511,29985131,30194290,31694235,32707033,8657117,9115257,9325248,9417867,9852078,unassigned3314"
"0.88","109184","13242","69","3.00102624497131","440","10545207,11940657,12234937,12242293,12577067,12614612,12665583,15084259,15102850,15231748,15324660,15383276,15488952,15576338,15989967,15998806,16159877,16263121,16510448,16923123,17141982,17174955,17215244,17255935,17289999,17403899,17588522,17785442,17932509,18157088,18723680,19193609,19380743,19470757,19596235,19597476,19622774,19953087,20080579,20434986,20531386,20603019,20618440,20711169,21123453,21255825,21653829,21674799,21888893,22195966,22658674,23022380,23455922,23455924,23464991,23572552,23770852,23975195,24315095,24510904,24584437,24811749,25517094,25604459,25609649,25702638,25910212,25940091,26297806,26514267,26527279,26655834,26686862,26906416,27152988,27173435,27229929,27626385,27684187,28420882,28514442,28515276,28533407,28628118,28977666,29426014,29513927,29721183,29997244,30824926,31413325,31548606,32707033,32814053,33436498,34799561,8641358,8652557,9417867,9624153"
"0.73","63079","9743","145","3.66356825729351","98","10069390,10092678,10220385,10329441,10545207,10747088,10827173,11163245,11279102,11546873,11893732,12032305,12376551,12577067,14532007,14657022,15102850,15161933,15207703,16230350,16253997,16263121,16510448,16582099,17000644,17215244,17235358,17361185,17403899,17588522,17785442,18729074,19193609,19293945,19369418,19549727,19596235,19688755,19766566,20098423,20332121,20603015,20618440,20711169,20972456,21177249,21252943,21382349,21525244,21674799,21757351,22365833,22453275,22751105,22939629,22990118,23022380,23275563,23292512,23463506,23623729,23752268,23956175,23975195,24337577,24463511,25324306,25756610,25910212,25944111,25959826,25963833,26472760,26508657,26638075,26687479,27086506,27113764,27152988,27193682,27291054,27472814,27637333,27684187,28190768,28420882,28977666,29053956,29100370,29128334,29911972,30021884,30824926,31391242,32707033,34316702,35016035,8895581,9159119,unassigned3314"
"0","59046","10648","16","2.26355716229382","1572","10329441,10608806,10747088,10827173,10852826,10882111,11546873,11745344,12234937,12242293,12676926,14636569,14638676,14657022,14697242,15310755,16263121,16273093,16484223,16713569,17235358,17314511,17540176,17932509,18029035,18157088,19293945,19447967,19470757,19615732,19692572,20098423,20504901,20531386,20562864,20711169,20930030,20959446,21044950,21199919,21653829,22365833,22441691,22446626,22658674,22751105,23414517,23463506,23602568,23602572,23752268,24189400,24366813,24396066,24510904,24584437,24711643,24728074,24882805,25036637,25260751,25281560,25517094,25582440,25670202,25702638,26297806,26638075,26816005,26906416,26972000,27505670,27565346,27626385,27637333,27705803,27880917,28533407,28883622,28977470,28977666,29100370,29104064,29507755,29511261,29513927,29721183,29774127,30824926,31548606,31617661,32203420,32814053,90000000,9169421,9325248,9852078,unassigned1312,unassigned3273,unassigned5"
"0.21","55397","8822","86","3.34802903772571","185","10085298,10092678,10608806,10747088,11279102,11359773,11546873,11745344,11893732,12376572,15190072,16159877,16273093,16307923,16374509,16582099,16622419,16990800,17148452,17174955,17289999,17461779,17474147,17620599,17932509,18029035,18330356,18729074,19156129,19293945,19766566,19953087,19995937,20098423,20195357,20308539,20467437,20603015,20614026,20808282,20921139,20972456,21252943,21575865,21653829,22094255,22402981,22407294,22441691,22939624,22939629,22990118,23091066,23236378,23349634,23455924,23464991,23572552,23623729,23752268,23770852,23954414,24510904,24550280,24976009,24981860,25502805,25702638,25940091,25944111,26344197,26508657,26527279,26748699,26906416,27086506,27505670,27626385,27684187,27693506,27705803,27880917,28611094,28805820,29467281,29513927,29656893,29774127,29911972,29985131,30108113,30833792,31413325,31548606,31694235,32203420,7739537,9115257,9169421,9452425"
"0.15","98719","12522","41","2.96850430400557","976","10069390,10220385,10373544,10608806,10852826,11279102,11359773,11564863,11745344,12192000,12577067,12609980,14523017,14697242,15047060,15096576,15310755,15324660,16159877,16484223,16541103,16730941,16923123,17000644,17141982,17215244,17274640,17289999,18000879,18029035,18765789,19168127,19193609,19377461,19447967,19549727,19597476,19692572,19738201,19953087,19995937,20085707,20186120,20195357,20399188,20434986,20467437,20504901,20603015,20811636,20921139,20972456,21044950,21123453,21182203,21575865,22094255,22407294,22441691,22658674,22889411,22939624,23201271,23444366,23463506,23602572,23623729,23954414,24255178,24396066,24606901,24811749,24976009,25502805,25582440,25665578,25752541,25940091,26382858,26638075,26686862,27086506,27565346,27693506,28514442,28977666,29053956,29636472,29774127,31548606,31694235,32707033,32960270,35016035,9169421,9325248,9417867,9751720,unassigned1312,unassigned3314"
"0","108238","13075","29","2.75461120356635","1946","10085298,10373544,11163245,12242293,14532007,14580349,14636569,14638676,14697242,14743216,15047060,15231748,15310755,15561718,15983046,15989967,16325183,16541103,16713569,16893902,17043677,17474147,17540176,17588522,18000879,18157088,18632619,18654987,18805092,19156129,19343720,19692572,19738201,19766566,20195357,20603019,20921139,21081503,21123453,21177249,21182203,21252943,21674799,22094255,22337587,22365833,22441691,22446626,22623428,22889411,22939624,23292512,23349634,23414517,23443559,23444366,23455924,23602568,23986595,24315095,24366813,24584437,24654937,24658140,24947832,25011449,25027693,25281560,25332235,25402006,25515538,25517094,25702638,25756610,25900982,25944111,25959826,26186194,26344197,26686862,26748699,27609421,27986371,28514442,28533407,28611094,29021621,29104064,29128334,29426014,29507755,29656893,29721183,31694235,32960270,33436498,9169421,9417867,9452425,9472029"
"0.67","120534","12973","129","3.6915849361834","174","10069390,10085298,10608806,10827173,10852826,11509230,11546873,12032298,12411495,12453419,12609980,12668731,14657022,14743216,15174051,15190072,15207703,15561718,15960975,15989967,16230350,16273093,16730941,16923123,17000644,17148452,17215244,17255935,17289999,17314511,17461779,17719543,17785442,18000879,19193609,19214193,19596235,19920073,19995937,20085707,20133760,20431927,21044950,21081503,21113135,21255825,21555454,21965653,22119785,22337587,22441691,22939629,23084401,23091066,23201271,23236378,23455922,23463506,23956175,24189400,24366813,24396066,24463511,24584437,24654937,24658140,24728074,24882805,25011449,25036637,25752541,25900982,25910212,25959826,25963833,26344197,26355680,26472760,26508657,27152988,27173435,27291054,27472814,27637333,27693506,27986371,28514442,28977666,29128334,29467281,29721183,29867216,30833792,32814053,32960270,7739537,9115257,9624153,9852078,unassigned5"
